URL,Title,Description,H1
"https://www.imagetoolhub.com/id/video/tools/resize/webm","Pengubah ukuran video WebM — Online gratis","Ubah ukuran WebM di browser. Preset atau dimensi kustom, kontrol rasio aspek. Ekspor ke MP4 untuk pemutaran universal. Gratis, di klien.","Pengubah ukuran video WebM"
"https://www.imagetoolhub.com/id/audio/converters/wav-to-mp3","Konversi WAV ke MP3 - Online gratis","Ubah audio WAV ke MP3 online gratis. Cepat, privat, batch. Tanpa registrasi.","Konversi WAV ke MP3"
"https://www.imagetoolhub.com/id/audio/converters/wav-to-m4a","Konversi WAV ke M4A - Online gratis","Ubah audio WAV ke M4A online gratis. Cepat, privat, batch. Tanpa registrasi.","Konversi WAV ke M4A"
"https://www.imagetoolhub.com/id/audio/converters/mp3-to-flac","Konversi MP3 ke FLAC - Online gratis","Ubah audio MP3 ke FLAC online gratis. Cepat, privat, batch. Tanpa registrasi.","Konversi MP3 ke FLAC"
"https://www.imagetoolhub.com/id/audio/converters/ogg-to-mp3","Konversi OGG ke MP3 - Online gratis","Ubah audio OGG ke MP3 online gratis. Cepat, privat, batch. Tanpa registrasi.","Konversi OGG ke MP3"
"https://www.imagetoolhub.com/id/audio/converters/mp3-to-wav","Konversi MP3 ke WAV - Online gratis","Ubah audio MP3 ke WAV online gratis. Cepat, privat, batch. Tanpa registrasi.","Konversi MP3 ke WAV"
"https://www.imagetoolhub.com/id/audio/converters/wav-to-ogg","Konversi WAV ke OGG - Online gratis","Ubah audio WAV ke OGG online gratis. Cepat, privat, batch. Tanpa registrasi.","Konversi WAV ke OGG"
"https://www.imagetoolhub.com/id/audio/converters/wav-to-flac","Konversi WAV ke FLAC - Online gratis","Ubah audio WAV ke FLAC online gratis. Cepat, privat, batch. Tanpa registrasi.","Konversi WAV ke FLAC"
"https://www.imagetoolhub.com/id/audio/converters/mp3-to-aac","Konversi MP3 ke AAC - Online gratis","Ubah audio MP3 ke AAC online gratis. Cepat, privat, batch. Tanpa registrasi.","Konversi MP3 ke AAC"
"https://www.imagetoolhub.com/id/audio/converters/ogg-to-wav","Konversi OGG ke WAV - Online gratis","Ubah audio OGG ke WAV online gratis. Cepat, privat, batch. Tanpa registrasi.","Konversi OGG ke WAV"
"https://www.imagetoolhub.com/id/audio/converters/ogg-to-flac","Konversi OGG ke FLAC - Online gratis","Ubah audio OGG ke FLAC online gratis. Cepat, privat, batch. Tanpa registrasi.","Konversi OGG ke FLAC"
"https://www.imagetoolhub.com/id/audio/converters/ogg-to-aac","Konversi OGG ke AAC - Online gratis","Ubah audio OGG ke AAC online gratis. Cepat, privat, batch. Tanpa registrasi.","Konversi OGG ke AAC"
"https://www.imagetoolhub.com/id/audio/converters/aac-to-flac","Konversi AAC ke FLAC - Online gratis","Ubah audio AAC ke FLAC online gratis. Cepat, privat, batch. Tanpa registrasi.","Konversi AAC ke FLAC"
"https://www.imagetoolhub.com/id/audio/converters/aac-to-mp3","Konversi AAC ke MP3 - Online gratis","Ubah audio AAC ke MP3 online gratis. Cepat, privat, batch. Tanpa registrasi.","Konversi AAC ke MP3"
"https://www.imagetoolhub.com/id/audio/converters/aac-to-m4a","Konversi AAC ke M4A - Online gratis","Ubah audio AAC ke M4A online gratis. Cepat, privat, batch. Tanpa registrasi.","Konversi AAC ke M4A"
"https://www.imagetoolhub.com/id/audio/converters/aac-to-wav","Konversi AAC ke WAV - Online gratis","Ubah audio AAC ke WAV online gratis. Cepat, privat, batch. Tanpa registrasi.","Konversi AAC ke WAV"
"https://www.imagetoolhub.com/id/audio/converters/ogg-to-m4a","Konversi OGG ke M4A - Online gratis","Ubah audio OGG ke M4A online gratis. Cepat, privat, batch. Tanpa registrasi.","Konversi OGG ke M4A"
"https://www.imagetoolhub.com/id/audio/converters/m4a-to-wav","Konversi M4A ke WAV - Online gratis","Ubah audio M4A ke WAV online gratis. Cepat, privat, batch. Tanpa registrasi.","Konversi M4A ke WAV"
"https://www.imagetoolhub.com/id/audio/converters/m4a-to-mp3","Konversi M4A ke MP3 - Online gratis","Ubah audio M4A ke MP3 online gratis. Cepat, privat, batch. Tanpa registrasi.","Konversi M4A ke MP3"
"https://www.imagetoolhub.com/id/audio/converters/flac-to-mp3","Konversi FLAC ke MP3 - Online gratis","Ubah audio FLAC ke MP3 online gratis. Cepat, privat, batch. Tanpa registrasi.","Konversi FLAC ke MP3"
"https://www.imagetoolhub.com/id/audio/converters/m4a-to-ogg","Konversi M4A ke OGG - Online gratis","Ubah audio M4A ke OGG online gratis. Cepat, privat, batch. Tanpa registrasi.","Konversi M4A ke OGG"
"https://www.imagetoolhub.com/id/audio/converters/m4a-to-flac","Konversi M4A ke FLAC - Online gratis","Ubah audio M4A ke FLAC online gratis. Cepat, privat, batch. Tanpa registrasi.","Konversi M4A ke FLAC"
"https://www.imagetoolhub.com/id/audio/converters/m4a-to-aac","Konversi M4A ke AAC - Online gratis","Ubah audio M4A ke AAC online gratis. Cepat, privat, batch. Tanpa registrasi.","Konversi M4A ke AAC"
"https://www.imagetoolhub.com/id/audio/converters/aac-to-ogg","Konversi AAC ke OGG - Online gratis","Ubah audio AAC ke OGG online gratis. Cepat, privat, batch. Tanpa registrasi.","Konversi AAC ke OGG"
"https://www.imagetoolhub.com/id/audio/converters/flac-to-wav","Konversi FLAC ke WAV - Online gratis","Ubah audio FLAC ke WAV online gratis. Cepat, privat, batch. Tanpa registrasi.","Konversi FLAC ke WAV"
"https://www.imagetoolhub.com/id/audio/converters/flac-to-ogg","Konversi FLAC ke OGG - Online gratis","Ubah audio FLAC ke OGG online gratis. Cepat, privat, batch. Tanpa registrasi.","Konversi FLAC ke OGG"
"https://www.imagetoolhub.com/id/audio/converters/flac-to-aac","Konversi FLAC ke AAC - Online gratis","Ubah audio FLAC ke AAC online gratis. Cepat, privat, batch. Tanpa registrasi.","Konversi FLAC ke AAC"
"https://www.imagetoolhub.com/id/audio/tools/merge","Penggabungan Audio - Gabungkan Trek MP3, WAV, AAC, FLAC menjadi Satu File","Gabungkan beberapa trek audio dalam satu garis waktu, susun ulang klip, tambahkan crossfade opsional, dan ekspor dalam format pilihan Anda. Pemrosesan browser pribadi yang cepat tanpa unggahan.","Penggabung audio"
"https://www.imagetoolhub.com/id/audio/converters/flac-to-m4a","Konversi FLAC ke M4A - Online gratis","Ubah audio FLAC ke M4A online gratis. Cepat, privat, batch. Tanpa registrasi.","Konversi FLAC ke M4A"
"https://www.imagetoolhub.com/id/audio/tools/noise-reduction","Pengurang Noise Audio - Hilangkan Dengung, Desis, dan Noise Latar","Bersihkan audio berisik dengan kontrol reduksi noise yang bisa diatur untuk dengung, desis, rumble, dan noise latar konstan. Pratinjau waveform dan ekspor batch langsung di browser tanpa upload.","Pengurang Kebisingan Audio"
"https://www.imagetoolhub.com/id/audio/tools/cutter","Pemotong Audio - Pangkas Audio berdasarkan Waktu, Ekstrak Klip, Hapus Intro/Outro","Pangkas audio berdasarkan waktu mulai dan akhir yang tepat untuk mengekstrak klip, menghapus intro/outro, dan mengekspor dalam format pilihan Anda. Seret pengendali bentuk gelombang atau masukkan detik dengan pemrosesan browser pribadi.","Pemotong audio"
"https://www.imagetoolhub.com/id/audio/tools/splitter","Pemisah Audio - Membagi Audio berdasarkan Interval, Bagian, Durasi, atau Titik Kustom","Pisahkan audio panjang menjadi beberapa segmen berdasarkan interval waktu, bagian yang sama, durasi tetap, atau titik bentuk gelombang khusus. Batch file terpisah dan unduh semua segmen sebagai ZIP dengan pemrosesan browser pribadi.","Pemotong audio"
"https://www.imagetoolhub.com/id/audio/tools/podcast-trimmer","Podcast Pemangkas - Pangkas Podcast Intro, Outro, dan Klip berdasarkan Waktu","Pangkas audio podcast berdasarkan waktu mulai dan berakhir yang tepat, potong intro/outro, dan ekspor klip bersih. Seret pengendali bentuk gelombang atau ketik detik, lalu ekspor sebagai MP3, M4A, WAV, OGG, FLAC, atau AAC dengan pemrosesan dalam browser pribadi.","Pemotong podcast"
"https://www.imagetoolhub.com/id/audio/tools/ringtone-maker","Pembuat Nada Dering - MP3 ke Nada Dering iPhone/Android (M4A, M4R, MP3)","Buat nada dering khusus dari lagu dengan memangkas menjadi 25-40 detik, menambahkan fade in/out, dan mengekspor MP3 atau M4A/M4R untuk iPhone. Termasuk pratinjau trim bentuk gelombang, preset, dan pemrosesan browser lokal tanpa unggahan.","Pembuat nada dering"
"https://www.imagetoolhub.com/id/audio/tools/compress","Kompresor audio - Kecilkan MP3, WAV, M4A, dan FLAC dengan preset","Kompres audio dengan preset podcast, musik, mobile, dan email. Lihat perkiraan ukuran output real-time, bandingkan gelombang sebelum/sesudah, lalu atur bitrate, LUFS, trim hening, VBR, atau HE-AAC. Diproses privat di browser dengan dukungan batch.","Kompresor audio"
"https://www.imagetoolhub.com/id/audio/tools/volume-booster","Penguat Volume - Meningkatkan Volume MP3, WAV, M4A hingga 5x","Tingkatkan volume audio senyap hingga 5x dengan pencegahan kliping, normalisasi opsional, dan pratinjau bentuk gelombang. Tingkatkan MP3, WAV, M4A, FLAC, dan lainnya dengan pemrosesan browser pribadi.","Penguat Volume"
"https://www.imagetoolhub.com/id/audio/tools/reverb-echo","Alat Reverb + Echo - Terapkan dua efek gratis online","Terapkan reverb lalu echo dalam satu langkah. Ukuran ruangan, damping, wet, delay dan decay; opsi lanjutan.","Alat Reverb + Echo"
"https://www.imagetoolhub.com/id/audio/tools/fade-audio","Fade In/Out Audio - Tambahkan efek fade halus ke MP3, WAV, M4A","Tambahkan fade in dan fade out halus pada audio untuk intro, outro, dan transisi yang lebih bersih. Atur durasi fade, pratinjau bentuk gelombang, dan ekspor batch dengan pemrosesan lokal di browser.","Fade In/Out Audio"
"https://www.imagetoolhub.com/id/audio/tools/metadata","Editor Metadata Audio - Edit Tag MP3, M4A, FLAC (ID3)","Edit tag metadata lagu seperti judul, artis, album, dan komentar untuk MP3, M4A, FLAC, dan lainnya. Pertahankan format yang sama tanpa penyandian ulang atau konversi keluaran di browser Anda dengan pemrosesan lokal pribadi.","Editor metadata audio"
"https://www.imagetoolhub.com/id/audio/tools/pitch-shifter","Audio Pitch Shifter - Ubah Nada dalam Semitone, Pertahankan Tempo","Naikkan atau turunkan nada audio dalam seminada dan sen, pertahankan tempo, atau gunakan mode kecepatan saja. Termasuk pratinjau bentuk gelombang, filter lanjutan, dan ekspor batch dengan pemrosesan browser pribadi.","Pengubah pitch audio"
"https://www.imagetoolhub.com/id/audio/tools/normalizer","Normalizer audio – Samakan volume online gratis","Normalisasi volume audio online dengan LUFS, peak, atau RMS. Preset Spotify, YouTube, podcast. Pratinjau waveform, true peak, DRC. Gratis di browser, tanpa upload.","Normalizer audio"
"https://www.imagetoolhub.com/id/audio/tools/reverse-audio","Balikkan Audio - Buat Klip Mundur MP3, WAV, M4A, dan FLAC","Balikkan pemutaran audio untuk membuat efek mundur pada musik, podcast, dan sound design. Lihat pratinjau waveform, pilih format output, lalu ekspor batch dengan pemrosesan privat di browser.","Balikkan audio"
"https://www.imagetoolhub.com/id/audio/tools/speed","Pengubah Kecepatan Audio - Mempercepat atau Memperlambat MP3, Podcast, Buku Audio","Ubah kecepatan pemutaran dari 0,25x menjadi 3x untuk podcast, buku audio, musik, dan klip suara. Pertahankan nada asli, terapkan pergeseran nada opsional, pratinjau bentuk gelombang, dan ekspor batch dengan pemrosesan browser pribadi.","Pengubah kecepatan audio"
"https://www.imagetoolhub.com/id/audio/tools/silence-remover","Penghapus Senyap Audio - Potong jeda podcast, voice-over, dan interview","Hilangkan suasana mati dan jeda panjang dari audio dengan ambang keheningan yang dapat disesuaikan dan kontrol durasi minimum. Ideal untuk podcast dan rekaman suara dengan pemrosesan browser lokal.","Penghapus Senyap Audio"
"https://www.imagetoolhub.com/id/audio/tools/vocal-remover","Vocal Remover - Pisahkan instrumental dan vokal untuk karaoke","Buat instrumental atau vokal bergaya karaoke dari lagu dengan reduksi vokal berbasis profil, penekanan artefak, dan ekspor batch. Proses file secara lokal di browser Anda dan unduh laporan induk.","Vocal Remover dan alat stem karaoke"
"https://www.imagetoolhub.com/id/audio/tools/equalizer","Equalizer Audio - EQ 10-Band untuk Bass, Treble, dan Vokal","Bentuk nada audio Anda dengan equalizer 10-band, kontrol bass/treble, preset vokal dan genre, ditambah filter high-pass/low-pass yang canggih. Pratinjau bentuk gelombang dan ekspor batch dengan pemrosesan browser pribadi.","Equalizer Audio"
"https://www.imagetoolhub.com/id/audio/tools/audiogram","Pembuat Audiogram - Ubah audio jadi video sosial (MP4)","Ubah podcast, lagu, dan klip suara jadi video MP4 untuk media sosial dengan cover atau waveform. Lengkap dengan trim, fade, kontrol loudness, dan render batch di browser.","Pembuat Audiogram untuk klip sosial"
"https://www.imagetoolhub.com/id/pdf/tools/image-to-pdf","Konverter Gambar ke PDF - Gabungkan JPG, PNG, WEBP jadi Satu PDF","Ubah gambar ke PDF dalam hitungan detik. Gabungkan JPG, PNG, GIF, dan WEBP menjadi satu PDF, atur urutan halaman, putar gambar, atur kualitas, lalu unduh langsung. Aman, tanpa daftar, sepenuhnya di browser.","Ubah Gambar ke PDF Online"
"https://www.imagetoolhub.com/id/audio/tools/echo","Alat echo audio - Tambah echo/delay online gratis","Tambahkan echo dengan delay, decay, taps, pre-delay, dan tone. Preview waveform, batch, dan ZIP.","Alat echo audio"
"https://www.imagetoolhub.com/id/audio/tools/reverb","Alat reverb audio - Tambah reverb online gratis","Tambahkan reverb dengan room size, damping, wet level, pre-delay, multi-tap, dan HF damping.","Alat reverb audio"
"https://www.imagetoolhub.com/id/audio/tools/bpm","BPM Finder - Deteksi tempo lagu dengan confidence dan laporan batch","Temukan BPM dari file audio dengan analisis multi-algoritma, confidence score, tap tempo, dan ekspor batch CSV/JSON.","BPM Finder dan analisis tap tempo"
"https://www.imagetoolhub.com/id/pdf/tools/compress","Kompres PDF Online - Kecilkan Ukuran File PDF dengan Cepat","Kompres file PDF dalam hitungan detik. Pilih mode tanpa kehilangan, seimbang, atau maksimum, cek pratinjau hasil, lalu unduh dengan nama file kustom. Cepat, aman, dan 100% di browser.","Kompres File PDF Online"
"https://www.imagetoolhub.com/id/audio/tools/loudness-meter","Meter LUFS - Cek kepatuhan loudness untuk streaming dan broadcast","Ukur LUFS, true peak (dBTP), dan LRA terintegrasi, lalu normalkan ke target Spotify, podcast, EBU, atau ATSC. Jalankan QC kenyaringan batch dan ekspor laporan kepatuhan CSV/JSON dengan pemrosesan browser lokal.","Meter LUFS dan alat kepatuhan"
"https://www.imagetoolhub.com/id/pdf/tools/reorder-pages","Atur Ulang Halaman PDF Online - Ubah Urutan Halaman Cepat","Atur ulang halaman PDF dalam hitungan detik dengan drag-and-drop thumbnail atau kontrol naik-turun. Pratinjau urutan baru, terapkan perubahan, lalu unduh langsung.","Atur Ulang Halaman PDF Online"
"https://www.imagetoolhub.com/id/audio/tools/channels","Router Channel Audio - Routing stereo/mono dengan QC dan cek clip","Rutekan dan konversi saluran audio dengan jumlah mono-safe, dual mono, keseimbangan stereo, encode/decode M/S, dan alur kerja Lo/Ro. Termasuk pemeriksaan keamanan klip, pemrosesan batch, dan ekspor laporan QC dengan pemrosesan browser lokal.","Router channel dan alat kompatibilitas mono"
"https://www.imagetoolhub.com/id/audio/tools/resample","Alat Resample Audio - Konversi sample rate dan bit depth dengan dither","Sampel ulang audio ke kecepatan target umum (8k-96k), atur kedalaman bit dan gentar, dan ekspor dengan pemeriksaan keamanan pembatas. File proses batch dan unduh laporan QC dengan pemrosesan browser lokal.","Resampler pro &amp; persiapan delivery"
"https://www.imagetoolhub.com/id/pdf/tools/split","Pisah PDF Online - Ekstrak halaman PDF jadi file terpisah","Pisah PDF dalam hitungan detik. Ekstrak satu halaman per file, bagi berdasarkan rentang halaman, atau setiap N halaman. Atur nama kustom, pratinjau di browser, lalu unduh per file atau ZIP secara instan.","Pisahkan file PDF online"
"https://www.imagetoolhub.com/id/pdf/tools/pdf-to-image","Konverter PDF ke Gambar - Ubah halaman PDF jadi JPG atau PNG","Ubah halaman PDF ke JPG atau PNG dalam hitungan detik. Ekstrak semua halaman, rentang, atau halaman tertentu, atur resolusi dan kualitas, lalu unduh per gambar atau ZIP. Cepat, aman, dan tanpa daftar.","Ubah PDF ke gambar online"
"https://www.imagetoolhub.com/id/pdf/tools/merge","Gabung PDF Online - Satukan banyak PDF jadi satu file","Gabungkan PDF dalam hitungan detik. Satukan banyak file PDF jadi satu, atur urutan dokumen, pilih halaman, tentukan nama file, lalu unduh langsung. Cepat, aman, dan tanpa daftar.","Gabungkan file PDF online"
"https://www.imagetoolhub.com/id/pdf/tools/form-filler","Isi Formulir PDF Online - Lengkapi PDF dalam Hitungan Detik","Isi formulir PDF di browser Anda. Klik kolom, masukkan data, lalu unduh atau cetak dengan cepat. Privat dan tanpa daftar.","Isi Formulir PDF Online"
"https://www.imagetoolhub.com/id/pdf/tools/rotate","Putar PDF Online - Atur Arah Halaman PDF dengan Cepat","Putar halaman PDF langsung di browser dalam hitungan detik. Atur halaman tertentu 90, 180, atau 270 derajat, cek pratinjau, ganti nama file, lalu unduh segera. Aman dan tanpa daftar.","Putar Halaman PDF Online"
"https://www.imagetoolhub.com/id/pdf/tools/metadata-editor","Editor metadata PDF online - Edit judul, penulis, subjek, dan kata kunci","Edit metadata PDF online di browser. Perbarui judul, penulis, subjek, kata kunci, creator, dan producer tanpa upload.","Editor metadata PDF"
"https://www.imagetoolhub.com/id/pdf/tools/jpg-to-pdf","Konverter JPG ke PDF - Gabungkan gambar JPG jadi satu PDF","Ubah JPG ke PDF dalam hitungan detik. Gabungkan banyak gambar JPG/JPEG jadi satu PDF, atur urutan halaman, putar gambar, sesuaikan kualitas, lalu unduh langsung. Cepat, aman, dan tanpa daftar.","Ubah JPG ke PDF online"
"https://www.imagetoolhub.com/id/pdf/tools/remove-pages","Hapus Halaman PDF Online - Hapus Halaman Tidak Perlu Cepat","Hapus halaman PDF dalam hitungan detik lewat thumbnail atau rentang seperti 1-5,8,10. Simpan hanya konten penting, cek pratinjau hasil, lalu unduh dengan nama file kustom.","Hapus Halaman PDF Online"
"https://www.imagetoolhub.com/id/pdf/tools/pdf-to-png","PDF ke PNG - Konversi PDF ke PNG Online Gratis | Resolusi, Rentang Halaman &amp; ZIP","Ubah halaman PDF menjadi gambar PNG online gratis. Semua atau halaman pilihan, resolusi (1×–3×), kualitas, rentang, nama ZIP. Tanpa loss, transparansi. 100% di peramban.","Konverter PDF ke PNG"
"https://www.imagetoolhub.com/id/excel/tools/excel-to-json","Konverter Excel ke JSON - Ekspor data XLSX untuk API","Ubah spreadsheet Excel menjadi JSON siap API dengan mapping header, sanitasi key, output minified, dan ekspor semua sheet. Cocok untuk developer, otomasi, dan migrasi data.","Konversi Excel ke JSON"
"https://www.imagetoolhub.com/id/pdf/tools/watermark","Tambahkan Watermark ke PDF Online - Teks atau Logo di PDF","Tambahkan watermark teks atau gambar ke PDF dalam hitungan detik. Seret, ubah ukuran, putar, atur opasitas, pilih halaman tertentu, lalu unduh dengan nama file kustom. Cepat, aman, dan tanpa daftar.","PDF Watermark"
"https://www.imagetoolhub.com/id/excel/tools/csv-to-excel","CSV ke XLSX – Buku kerja siap Excel (pemisah, encoding, batch)","Ubah CSV jadi XLSX yang Excel buka rapi: pemisah plus UTF-8 / Windows-1252 / ISO-8859-1, bekukan baris judul, ketik angka dan tanggal, gabung banyak CSV ke satu workbook. Diproses di browser.","Konversi CSV ke XLSX"
"https://www.imagetoolhub.com/id/pdf/tools/meesho-shipping-label-crop","Crop PDF label Meesho &amp; marketplace - area sama untuk batch (gratis)","Alat gratis untuk crop label PDF di browser: atur area di halaman 1, terapkan ke semua halaman atau rentang tertentu, gunakan preset dan margin. Pemrosesan privat di perangkat Anda.","Alat crop label pengiriman Meesho"
"https://www.imagetoolhub.com/id/pdf/tools/pdf-to-jpg","Konverter PDF ke JPG - Ekstrak halaman PDF jadi gambar JPG","Ubah halaman PDF ke JPG dalam hitungan detik. Ekstrak semua halaman, rentang, atau halaman tertentu, atur resolusi dan kualitas, lalu unduh JPG satuan atau ZIP. Cepat, aman, dan tanpa daftar.","Ubah PDF ke JPG online"
"https://www.imagetoolhub.com/id/pdf/tools/page-numbers","Tambahkan nomor halaman ke PDF online - Tool Bates","Tambahkan nomor halaman PDF di browser. Gunakan Bates, Halaman X dari Y, atau template kustom dengan kontrol rentang halaman.","Nomor halaman PDF dan penomoran Bates"
"https://www.imagetoolhub.com/id/pdf/tools/png-to-pdf","PNG ke PDF - Konversi PNG ke PDF Online Gratis | Putar, Urutkan &amp; Pratinjau","Ubah gambar PNG menjadi PDF online gratis. Gabungkan beberapa PNG jadi satu PDF dengan urutkan, putar, mode pas, transparansi terjaga, dan pratinjau. 100% di peramban. Tanpa daftar.","Konverter PNG ke PDF"
"https://www.imagetoolhub.com/id/word/tools/word-to-html","Konverter DOCX ke HTML - Ubah Word ke HTML Bersih","Konversi DOCX ke HTML bersih dalam hitungan detik dengan hasil bergaya, pratinjau browser, dan dukungan batch. Salin HTML untuk CMS atau unduh file HTML lengkap siap terbit.","Konversi DOCX ke HTML"
"https://www.imagetoolhub.com/id/excel/tools/excel-to-csv","Konverter XLSX ke CSV - Ekspor data Excel lebih cepat","Ubah spreadsheet Excel menjadi CSV bersih dalam hitungan detik. Ekspor XLSX/XLS dengan pemisah kustom, BOM UTF-8, kutip semua kolom, dan ZIP semua sheet untuk analitik dan impor data.","Konversi Excel ke CSV"
"https://www.imagetoolhub.com/id/excel/tools/excel-to-pdf","Konverter Excel ke PDF - Ekspor laporan XLSX siap cetak","Ubah spreadsheet Excel menjadi PDF profesional dengan orientasi, ukuran halaman, garis kisi, header berulang, dan ekspor semua sheet ke satu file.","Konversi Excel ke PDF"
"https://www.imagetoolhub.com/id/word/tools/metadata","Edit Metadata Word - Ubah Judul, Penulis, dan Kata Kunci DOCX","Perbarui metadata DOCX dalam hitungan detik: judul, penulis, subjek, kata kunci, dan pembuat. Nilai lama terisi otomatis, isi dokumen tetap sama, dan semua proses berjalan privat di browser Anda.","Edit Metadata DOCX"
"https://www.imagetoolhub.com/id/word/tools/word-to-pdf","Konverter DOCX ke PDF - Ubah File Word ke PDF dengan Pratinjau","Konversi DOCX ke PDF dalam hitungan detik dengan pratinjau thumbnail, konversi batch, dan seret-lepas. Cek hasil sebelum unduh lalu ekspor aman langsung dari browser tanpa daftar.","Konversi DOCX ke PDF"
"https://www.imagetoolhub.com/id/excel/tools/merge","Gabungkan File Excel - Satukan Sheet XLSX dalam Satu Workbook","Gabungkan banyak file Excel menjadi satu workbook rapi dengan kontrol urutan sheet, mode sheet pertama/semua sheet, dan pratinjau instan. Cocok untuk laporan dan handoff tim.","Gabungkan File Excel"
"https://www.imagetoolhub.com/id/audio","ERROR","Status 404",""
"https://www.imagetoolhub.com/id/excel/tools/viewer","Penampil Excel online - Buka XLSX/XLS langsung di browser","Buka file Excel dalam hitungan detik tanpa instal Office. Pindah sheet instan, cek baris/kolom, lalu ekspor sheet aktif ke CSV langsung dari browser secara privat.","Buka Excel di browser"
"https://www.imagetoolhub.com/id/word/tools/word-to-text","Konverter DOCX ke TXT - Ekstrak Teks Bersih dari Word","Ekstrak teks bersih dari file DOCX dalam hitungan detik. Ubah Word ke TXT dengan proses batch, pratinjau instan, serta salin atau unduh sekali klik untuk catatan, CMS, dan workflow data.","Konversi DOCX ke Teks Polos"
"https://www.imagetoolhub.com/id/word/tools/viewer","Viewer DOCX - Buka dokumen Word langsung di browser","Buka file DOCX seketika di browser dengan format tetap rapi. Lihat dokumen Word tanpa Microsoft Word, cek ukuran file, dan muat file lain kapan saja dengan pemrosesan lokal yang aman.","Buka file DOCX di browser"
"https://www.imagetoolhub.com/id/word/tools/word-to-markdown","Konverter DOCX ke Markdown - Ubah Word ke .md Bersih","Konversi DOCX ke Markdown bersih dalam hitungan detik. Ekspor file Word ke .md dengan proses batch, pratinjau instan, serta salin atau unduh sekali klik untuk docs, GitHub, dan CMS.","Konversi DOCX ke Markdown"
"https://www.imagetoolhub.com/id/excel/tools/excel-to-html","Konverter Excel ke HTML - Ekspor XLSX jadi tabel web","Ubah sheet Excel menjadi markup tabel HTML yang rapi dengan thead opsional, CSS bawaan, dan ekspor multi-sheet. Cocok untuk website, CMS, dan blok tabel email.","Konversi Excel ke HTML"
"https://www.imagetoolhub.com/id/excel/tools/split","Pisah File Excel - Potong XLSX per Sheet atau Batch Baris","Pisahkan workbook Excel jadi bagian rapi per sheet atau jumlah baris, lengkap dengan pratinjau sebelum unduh dan nama ZIP kustom. Cocok untuk import bertahap dan laporan yang lebih terkelola.","Pisah File Excel"
"https://www.imagetoolhub.com/id/powerpoint/tools/split","Pemisah PowerPoint - Ekstrak slide terpilih dari PPTX","Pisahkan presentasi PowerPoint dengan menyisakan hanya slide yang dibutuhkan. Gunakan rentang slide, buang bagian tidak relevan, lalu ekspor PPTX rapi untuk klien, review, atau versi audiens tertentu.","Pisah PowerPoint"
"https://www.imagetoolhub.com/id/powerpoint/tools/compress","Kompresor PowerPoint - Kecilkan ukuran PPTX dengan cepat","Kompres presentasi PowerPoint dengan mengoptimalkan gambar slide lalu ekspor PPTX yang lebih ringan untuk email, LMS, dan pengiriman klien. Atur kualitas untuk keseimbangan terbaik antara ketajaman dan ukuran.","Kompres PowerPoint"
"https://www.imagetoolhub.com/id/powerpoint/tools/images-to-pptx","Konverter Gambar ke PowerPoint - Buat PPTX Lebih Cepat","Ubah batch gambar jadi presentasi PPTX siap pakai dengan kontrol layout, urutan drag-and-drop, dan mode fit yang menjaga rasio. Cocok untuk marketing, materi pelatihan, dan portofolio.","Konversi Gambar ke PowerPoint"
"https://www.imagetoolhub.com/id/powerpoint/tools/word-count","Penghitung kata PowerPoint - Analisis kata dan karakter PPTX","Ukur total kata, karakter, dan kepadatan teks per slide pada file PowerPoint dengan catatan opsional. Cocok untuk batas presentasi, perencanaan naskah, lokalisasi, dan QA.","Hitung kata di PowerPoint"
"https://www.imagetoolhub.com/id/json/tools/minifier","Minifier JSON - Minify JSON dan kecilkan payload cepat","Minify JSON seketika untuk mengurangi payload, menghapus spasi, dan mengoptimalkan output API atau bundle dengan info hemat ukuran yang jelas.","Kompresor minifier JSON"
"https://www.imagetoolhub.com/id/powerpoint/tools/extract-text","Ekstraktor Teks PPTX - Ambil teks PowerPoint lebih cepat","Ekstrak seluruh teks presentasi PowerPoint dalam hitungan detik, termasuk catatan opsional dan keluaran per slide. Cocok untuk reuse konten, workflow terjemahan, dan ekspor teks siap edit.","Ekstrak Teks dari PowerPoint"
"https://www.imagetoolhub.com/id/powerpoint/tools/watermark","Alat watermark PowerPoint - Tambah teks watermark ke slide PPTX","Tambahkan watermark teks untuk branding atau kerahasiaan di semua slide PowerPoint dengan kontrol opasitas, rotasi, ukuran font, dan warna. Cocok untuk review dan distribusi internal.","Tambah watermark ke PowerPoint"
"https://www.imagetoolhub.com/id/word/tools/merge","Gabungkan dokumen Word - Satukan DOCX dengan pratinjau","Gabungkan beberapa file DOCX menjadi satu dokumen Word dengan drag-and-drop, kontrol urutan, pratinjau browser, dan nama output kustom. Cepat, aman, dan diproses langsung di perangkat Anda.","Gabungkan beberapa DOCX jadi satu"
"https://www.imagetoolhub.com/id/word/tools/compress","Kompres file Word - Kecilkan DOCX dengan kontrol kualitas","Kecilkan ukuran DOCX dalam hitungan detik dengan kontrol kualitas gambar, batas dimensi, kompresi batch, dan pratinjau browser. Unduh satu file atau semua dalam ZIP dengan proses privat di perangkat Anda.","Kompres file DOCX"
